% Model:              AC -220722 - Compressor.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 22 2022, 20:34
% Dimension:          1
% Nodes:              1601
% Expressions:        1
% Description:        Global
% freq (Hz)               2DX, |Z<sub>ac</sub>|
239.88329190194898        1.7477719027216416E7
240.57472609339513        1.7427444564760122E7
241.26815325916328        1.73773144741171E7
241.96357914375818        1.7327328340278286E7
242.66100950824142        1.7277485748808708E7
243.36045013028115        1.72277862887667E7
244.06190680419814        1.717822954224854E7
244.76538534101462        1.7128815106381793E7
245.4708915685031         1.707954256931595E7
246.17843133123299        1.7030411521709487E7
246.8880104906209         1.6981421555401213E7
247.59963492497727        1.693257226895512E7
248.31331052955704        1.6883863252726395E7
249.02904321660677        1.683529410617166E7
249.74683891541434        1.6786864425958358E7
250.4667035723588         1.6738573810217848E7
251.18864315095797        1.6690421861347772E7
251.91266363191968        1.6642408176132169E7
252.63877101318954        1.6594532361988338E7
253.36697131000244        1.6546794018618057E7
254.09727055493065        1.6499192752285799E7
254.82967479793464        1.6451728168462662E7
255.56419010641395        1.6404399872673305E7
256.30082256525554        1.6357207473062506E7
257.03957827688646        1.631015058091602E7
257.78046336132206        1.6263228802635312E7
258.52348395621914        1.6216441752634421E7
259.26864621692425        1.6169789042694267E7
260.0159563165272         1.6123270286117725E7
260.7654204459099         1.6076885097512009E7
261.5170448137997         1.6030633091197485E7
262.27083564681914        1.5984513887327153E7
263.02679918953817        1.593852709909829E7
263.7849417045267         1.5892672350005083E7
264.54526947240487        1.5846949258082002E7
265.30778879189677        1.5801357444449652E7
266.0725059798809         1.575589653131536E7
266.83942737144423        1.5710566144849544E7
267.6085593199333         1.5665365904862247E7
268.3799081970073         1.5620295439054886E7
269.1534803926917         1.5575354374929233E7
269.9292823154293         1.55305423399638E7
270.7073203921358         1.5485858962198965E7
271.4876010682502         1.5441303871579673E7
272.27013080779125        1.5396876698745025E7
273.0549160934083         1.5352577075714955E7
273.8419634264361         1.5308404636206906E7
274.6312793269498         1.5264359012985911E7
275.4228703338166         1.5220439843420995E7
276.21674300475223        1.5176646762065401E7
277.01290391637326        1.5132979404882975E7
277.8113596642536         1.5089437412485525E7
278.61211686297696        1.504602042345169E7
279.41518214619384        1.5002728077520203E7
280.22056216667454        1.495956001551726E7
281.028263596366          1.491651588228951E7
281.8382931264455         1.487359531900147E7
282.65065746737685        1.4830797970655268E7
283.4653633489668         1.478812348207186E7
284.28241752041873        1.4745571501007987E7
285.10182675039096        1.4703141675158052E7
285.9235978270505         1.466083365021925E7
286.74773755813163        1.4618647078920742E7
287.57425277099003        1.457658161040779E7
288.40315031266056        1.453463689704649E7
289.23443704991473        1.4492812588281441E7
290.0681198693153         1.4451108341250876E7
290.90420567727614        1.4409523808428446E7
291.7427014001166         1.43680586467274E7
292.5836139841216         1.4326712512168288E7
293.42695039559703        1.428548506167488E7
294.2727176209282         1.4244375953327369E7
295.1209226666387         1.420338484758561E7
295.9715725594465         1.4162511404767595E7
296.8246743463243         1.4121755285609603E7
297.68023509455566        1.4081116152786467E7
298.538261891796          1.4040593670279795E7
299.39876184612876        1.4000187500997046E7
300.26174208612673        1.3959897310423432E7
301.12720976090884        1.3919722766558263E7
301.9951720402016         1.3879663534392802E7
302.8656361143965         1.3839719283646239E7
303.73860919461043        1.3799889681855004E7
304.6140985127464         1.3760174400979413E7
305.49211132155125        1.3720573110017302E7
306.37265489467813        1.3681085481939098E7
307.25573652674456        1.3641711189930996E7
308.1413635333949         1.3602449907362953E7
309.0295432513592         1.3563301308931233E7
309.9202830385147         1.3524265069393884E7
310.8135902739477         1.3485340867093885E7
311.70947235801253        1.3446528378449595E7
312.6079367123956         1.3407827282999605E7
313.50899078017386        1.3369237257823389E7
314.4126420258796         1.3330757986680986E7
315.3188979355595         1.3292389146846889E7
316.22776601683796        1.3254130424396906E7
317.1392537989798         1.321598149851764E7
318.05336883295206        1.317794205555269E7
318.9701186914858         1.3140011781334164E7
319.88951096913974        1.3102190358694006E7
320.81155328236366        1.3064477476021988E7
321.7362532695601         1.302687282074191E7
322.66361859114824        1.2989376080887957E7
323.5936569296281         1.2951986947191479E7
324.5263759896437         1.2914705107598651E7
325.46178349804603        1.2877530254966563E7
326.3998872039577         1.2840462080360645E7
327.3406948788383         1.2803500277557105E7
328.28421431654635        1.2766644539436892E7
329.23045333340656        1.2729894562128585E7
330.1794197682719         1.2693250040006237E7
331.1311214825911         1.2656710668581303E7
332.0855663604718         1.2620276146410601E7
333.0427623087463         1.2583946171850516E7
334.0027172570387         1.2547720443767328E7
334.9654391578276         1.251159866234547E7
335.9309359865153         1.2475580526861707E7
336.8992157414906         1.2439665739445763E7
337.87028644419826        1.2403854003997367E7
338.84415613920277        1.236814502211064E7
339.82083289425594        1.2332538498604523E7
340.8003248003648         1.2297034138245326E7
341.7826399718576         1.2261631647387773E7
342.76778654645045        1.2226330732724385E7
343.7557726853155         1.2191131101682357E7
344.74660657314945        1.2156032462798085E7
345.7402964182394         1.2121034523784708E7
346.73685045253166        1.2086136996701783E7
347.7362769317011         1.2051339591641854E7
348.7385841352184         1.2016642020031469E7
349.74378036641804        1.1982043994810015E7
350.75187395256796        1.19475452290175E7
351.76287324493944        1.1913145437079007E7
352.7767866188738         1.1878844334019005E7
353.7936224738549         1.1844641635860443E7
354.8133892335753         1.1810537058839252E7
355.8360953460096         1.177653032079545E7
356.86174928348134        1.1742621139027039E7
357.8903595427346         1.1708809233935686E7
358.92193464500536        1.1675094324016673E7
359.9564831360895         1.1641476131281951E7
360.9940135864167         1.1607954376399523E7
362.03453459111824        1.1574528782293785E7
363.0780547701014         1.1541199071022043E7
364.1245827681181         1.1507964967345672E7
365.1741272548377         1.1474826195648037E7
366.2266969249197         1.1441782480986461E7
367.2823004980846         1.140883355058688E7
368.34094671918604        1.1375979130279195E7
369.4026443582834         1.1343218948785089E7
370.46740221071576        1.1310552734215362E7
371.53522909717276        1.1277980216029458E7
372.6061338637685         1.124550112447397E7
373.6801253821156         1.121311519024595E7
374.7572125493981         1.1180822145358559E7
375.8374042884443         1.1148621721858073E7
376.92070954780155        1.1116513653197873E7
378.0071373018112         1.1084497673513027E7
379.0966965506808         1.1052573517338093E7
380.1893963205613         1.1020740919483026E7
381.2852456636187         1.0988999617959304E7
382.38425365811264        1.0957349348173954E7
383.4864294084684         1.0925789848758275E7
384.5917820453535         1.0894320857869476E7
385.70032072575503        1.086294211514707E7
386.81205463305207        1.0831653360259686E7
387.92699297709544        1.0800454333912505E7
389.04514499428046        1.0769344777946074E7
390.166519947627          1.073832443451482E7
391.2911271268532         1.0707393046466772E7
392.4189758484536         1.0676550357681762E7
393.55007545577723        1.0645796112720873E7
394.68443531910424        1.0615130056399174E7
395.82206483572264        1.0584551934727633E7
396.96297343000685        1.0554061494844189E7
398.1071705534973         1.052365848355653E7
399.25466568497603        1.0493342649158498E7
400.4054683305464         1.0463113740685152E7
401.5595880237129         1.0432971507746244E7
402.71703432545905        1.0402915699810967E7
403.87781682432615        1.037294606894255E7
