Freq.	-V(n001)/I(V1)	-V(n056)/I(V2)
8.13000000000000e+002	(1.33024888623518e+002dB,8.99999987210344e+001°)	(1.39547924859573e+002dB,8.99999967791137e+001°)
8.14000000000000e+002	(1.33052104088813e+002dB,8.99999987200382e+001°)	(1.39594068613300e+002dB,8.99999967627359e+001°)
8.15000000000000e+002	(1.33079337419698e+002dB,8.99999987190268e+001°)	(1.39640441284245e+002dB,8.99999967461573e+001°)
8.16000000000000e+002	(1.33106588961206e+002dB,8.99999987180004e+001°)	(1.39687045660089e+002dB,8.99999967293743e+001°)
8.17000000000000e+002	(1.33133859059446e+002dB,8.99999987169587e+001°)	(1.39733884574610e+002dB,8.99999967123838e+001°)
8.18000000000000e+002	(1.33161148061612e+002dB,8.99999987159018e+001°)	(1.39780960908709e+002dB,8.99999966951822e+001°)
8.19000000000000e+002	(1.33188456316016e+002dB,8.99999987148295e+001°)	(1.39828277591469e+002dB,8.99999966777659e+001°)
8.20000000000000e+002	(1.33215784172105e+002dB,8.99999987137418e+001°)	(1.39875837601244e+002dB,8.99999966601313e+001°)
8.21000000000000e+002	(1.33243131980490e+002dB,8.99999987126387e+001°)	(1.39923643966773e+002dB,8.99999966422747e+001°)
8.22000000000000e+002	(1.33270500092968e+002dB,8.99999987115200e+001°)	(1.39971699768335e+002dB,8.99999966241922e+001°)
8.23000000000000e+002	(1.33297888862544e+002dB,8.99999987103857e+001°)	(1.40020008138922e+002dB,8.99999966058801e+001°)
8.24000000000000e+002	(1.33325298643458e+002dB,8.99999987092357e+001°)	(1.40068572265465e+002dB,8.99999965873344e+001°)
8.25000000000000e+002	(1.33352729791211e+002dB,8.99999987080700e+001°)	(1.40117395390079e+002dB,8.99999965685509e+001°)
8.26000000000000e+002	(1.33380182662582e+002dB,8.99999987068885e+001°)	(1.40166480811353e+002dB,8.99999965495254e+001°)
8.27000000000000e+002	(1.33407657615664e+002dB,8.99999987056911e+001°)	(1.40215831885672e+002dB,8.99999965302538e+001°)
8.28000000000000e+002	(1.33435155009879e+002dB,8.99999987044777e+001°)	(1.40265452028586e+002dB,8.99999965107317e+001°)
8.29000000000000e+002	(1.33462675206008e+002dB,8.99999987032483e+001°)	(1.40315344716207e+002dB,8.99999964909546e+001°)
8.30000000000000e+002	(1.33490218566219e+002dB,8.99999987020027e+001°)	(1.40365513486663e+002dB,8.99999964709179e+001°)
8.31000000000000e+002	(1.33517785454086e+002dB,8.99999987007410e+001°)	(1.40415961941577e+002dB,8.99999964506169e+001°)
8.32000000000000e+002	(1.33545376234619e+002dB,8.99999986994629e+001°)	(1.40466693747612e+002dB,8.99999964300469e+001°)
8.33000000000000e+002	(1.33572991274292e+002dB,8.99999986981685e+001°)	(1.40517712638040e+002dB,8.99999964092029e+001°)
8.34000000000000e+002	(1.33600630941065e+002dB,8.99999986968577e+001°)	(1.40569022414378e+002dB,8.99999963880799e+001°)
8.35000000000000e+002	(1.33628295604411e+002dB,8.99999986955303e+001°)	(1.40620626948063e+002dB,8.99999963666727e+001°)
8.36000000000000e+002	(1.33655985635347e+002dB,8.99999986941863e+001°)	(1.40672530182181e+002dB,8.99999963449761e+001°)
8.37000000000000e+002	(1.33683701406456e+002dB,8.99999986928257e+001°)	(1.40724736133250e+002dB,8.99999963229845e+001°)
8.38000000000000e+002	(1.33711443291919e+002dB,8.99999986914482e+001°)	(1.40777248893060e+002dB,8.99999963006926e+001°)
8.39000000000000e+002	(1.33739211667537e+002dB,8.99999986900539e+001°)	(1.40830072630569e+002dB,8.99999962780945e+001°)
8.40000000000000e+002	(1.33767006910764e+002dB,8.99999986886426e+001°)	(1.40883211593857e+002dB,8.99999962551844e+001°)
8.41000000000000e+002	(1.33794829400730e+002dB,8.99999986872143e+001°)	(1.40936670112147e+002dB,8.99999962319564e+001°)
8.42000000000000e+002	(1.33822679518277e+002dB,8.99999986857688e+001°)	(1.40990452597888e+002dB,8.99999962084042e+001°)
8.43000000000000e+002	(1.33850557645977e+002dB,8.99999986843061e+001°)	(1.41044563548902e+002dB,8.99999961845216e+001°)
8.44000000000000e+002	(1.33878464168170e+002dB,8.99999986828260e+001°)	(1.41099007550605e+002dB,8.99999961603022e+001°)
8.45000000000000e+002	(1.33906399470988e+002dB,8.99999986813285e+001°)	(1.41153789278300e+002dB,8.99999961357392e+001°)
8.46000000000000e+002	(1.33934363942387e+002dB,8.99999986798135e+001°)	(1.41208913499542e+002dB,8.99999961108258e+001°)
8.47000000000000e+002	(1.33962357972174e+002dB,8.99999986782809e+001°)	(1.41264385076583e+002dB,8.99999960855551e+001°)
8.48000000000000e+002	(1.33990381952041e+002dB,8.99999986767306e+001°)	(1.41320208968899e+002dB,8.99999960599199e+001°)
8.49000000000000e+002	(1.34018436275590e+002dB,8.99999986751624e+001°)	(1.41376390235801e+002dB,8.99999960339128e+001°)
8.50000000000000e+002	(1.34046521338369e+002dB,8.99999986735763e+001°)	(1.41432934039137e+002dB,8.99999960075262e+001°)
8.51000000000000e+002	(1.34074637537898e+002dB,8.99999986719722e+001°)	(1.41489845646072e+002dB,8.99999959807523e+001°)
8.52000000000000e+002	(1.34102785273704e+002dB,8.99999986703499e+001°)	(1.41547130431986e+002dB,8.99999959535831e+001°)
8.53000000000000e+002	(1.34130964947351e+002dB,8.99999986687094e+001°)	(1.41604793883451e+002dB,8.99999959260105e+001°)
8.54000000000000e+002	(1.34159176962473e+002dB,8.99999986670505e+001°)	(1.41662841601323e+002dB,8.99999958980259e+001°)
8.55000000000000e+002	(1.34187421724801e+002dB,8.99999986653732e+001°)	(1.41721279303932e+002dB,8.99999958696207e+001°)
8.56000000000000e+002	(1.34215699642206e+002dB,8.99999986636773e+001°)	(1.41780112830399e+002dB,8.99999958407859e+001°)
8.57000000000000e+002	(1.34244011124721e+002dB,8.99999986619627e+001°)	(1.41839348144053e+002dB,8.99999958115124e+001°)
8.58000000000000e+002	(1.34272356584579e+002dB,8.99999986602293e+001°)	(1.41898991335980e+002dB,8.99999957817907e+001°)
8.59000000000000e+002	(1.34300736436250e+002dB,8.99999986584770e+001°)	(1.41959048628699e+002dB,8.99999957516111e+001°)
8.60000000000000e+002	(1.34329151096470e+002dB,8.99999986567056e+001°)	(1.42019526379966e+002dB,8.99999957209636e+001°)
8.61000000000000e+002	(1.34357600984274e+002dB,8.99999986549151e+001°)	(1.42080431086719e+002dB,8.99999956898378e+001°)
8.62000000000000e+002	(1.34386086521039e+002dB,8.99999986531054e+001°)	(1.42141769389172e+002dB,8.99999956582232e+001°)
8.63000000000000e+002	(1.34414608130510e+002dB,8.99999986512762e+001°)	(1.42203548075049e+002dB,8.99999956261089e+001°)
8.64000000000000e+002	(1.34443166238841e+002dB,8.99999986494275e+001°)	(1.42265774083986e+002dB,8.99999955934836e+001°)
8.65000000000000e+002	(1.34471761274630e+002dB,8.99999986475591e+001°)	(1.42328454512095e+002dB,8.99999955603357e+001°)
8.66000000000000e+002	(1.34500393668953e+002dB,8.99999986456709e+001°)	(1.42391596616696e+002dB,8.99999955266533e+001°)
8.67000000000000e+002	(1.34529063855406e+002dB,8.99999986437629e+001°)	(1.42455207821235e+002dB,8.99999954924241e+001°)
8.68000000000000e+002	(1.34557772270135e+002dB,8.99999986418348e+001°)	(1.42519295720388e+002dB,8.99999954576355e+001°)
8.69000000000000e+002	(1.34586519351881e+002dB,8.99999986398865e+001°)	(1.42583868085359e+002dB,8.99999954222742e+001°)
8.70000000000000e+002	(1.34615305542014e+002dB,8.99999986379180e+001°)	(1.42648932869391e+002dB,8.99999953863270e+001°)
8.71000000000000e+002	(1.34644131284571e+002dB,8.99999986359289e+001°)	(1.42714498213484e+002dB,8.99999953497797e+001°)
8.72000000000000e+002	(1.34672997026299e+002dB,8.99999986339193e+001°)	(1.42780572452354e+002dB,8.99999953126182e+001°)
8.73000000000000e+002	(1.34701903216691e+002dB,8.99999986318890e+001°)	(1.42847164120605e+002dB,8.99999952748275e+001°)
8.74000000000000e+002	(1.34730850308026e+002dB,8.99999986298378e+001°)	(1.42914281959180e+002dB,8.99999952363925e+001°)
8.75000000000000e+002	(1.34759838755412e+002dB,8.99999986277656e+001°)	(1.42981934922047e+002dB,8.99999951972972e+001°)
8.76000000000000e+002	(1.34788869016826e+002dB,8.99999986256722e+001°)	(1.43050132183168e+002dB,8.99999951575255e+001°)
8.77000000000000e+002	(1.34817941553154e+002dB,8.99999986235575e+001°)	(1.43118883143759e+002dB,8.99999951170604e+001°)
8.78000000000000e+002	(1.34847056828236e+002dB,8.99999986214214e+001°)	(1.43188197439848e+002dB,8.99999950758845e+001°)
8.79000000000000e+002	(1.34876215308907e+002dB,8.99999986192637e+001°)	(1.43258084950142e+002dB,8.99999950339798e+001°)
8.80000000000000e+002	(1.34905417465037e+002dB,8.99999986170841e+001°)	(1.43328555804237e+002dB,8.99999949913278e+001°)
8.81000000000000e+002	(1.34934663769581e+002dB,8.99999986148827e+001°)	(1.43399620391175e+002dB,8.99999949479091e+001°)
8.82000000000000e+002	(1.34963954698620e+002dB,8.99999986126592e+001°)	(1.43471289368363e+002dB,8.99999949037040e+001°)
8.83000000000000e+002	(1.34993290731404e+002dB,8.99999986104135e+001°)	(1.43543573670880e+002dB,8.99999948586917e+001°)
8.84000000000000e+002	(1.35022672350401e+002dB,8.99999986081453e+001°)	(1.43616484521197e+002dB,8.99999948128509e+001°)
8.85000000000000e+002	(1.35052100041341e+002dB,8.99999986058547e+001°)	(1.43690033439312e+002dB,8.99999947661596e+001°)
8.86000000000000e+002	(1.35081574293261e+002dB,8.99999986035412e+001°)	(1.43764232253359e+002dB,8.99999947185948e+001°)
8.87000000000000e+002	(1.35111095598558e+002dB,8.99999986012049e+001°)	(1.43839093110657e+002dB,8.99999946701329e+001°)
8.88000000000000e+002	(1.35140664453030e+002dB,8.99999985988455e+001°)	(1.43914628489298e+002dB,8.99999946207494e+001°)
8.89000000000000e+002	(1.35170281355929e+002dB,8.99999985964628e+001°)	(1.43990851210236e+002dB,8.99999945704187e+001°)
8.90000000000000e+002	(1.35199946810009e+002dB,8.99999985940567e+001°)	(1.44067774449943e+002dB,8.99999945191144e+001°)
8.91000000000000e+002	(1.35229661321573e+002dB,8.99999985916270e+001°)	(1.44145411753660e+002dB,8.99999944668091e+001°)
8.92000000000000e+002	(1.35259425400530e+002dB,8.99999985891735e+001°)	(1.44223777049259e+002dB,8.99999944134744e+001°)
8.93000000000000e+002	(1.35289239560439e+002dB,8.99999985866961e+001°)	(1.44302884661768e+002dB,8.99999943590808e+001°)
8.94000000000000e+002	(1.35319104318567e+002dB,8.99999985841945e+001°)	(1.44382749328591e+002dB,8.99999943035977e+001°)
8.95000000000000e+002	(1.35349020195936e+002dB,8.99999985816685e+001°)	(1.44463386215463e+002dB,8.99999942469931e+001°)
8.96000000000000e+002	(1.35378987717382e+002dB,8.99999985791180e+001°)	(1.44544810933184e+002dB,8.99999941892340e+001°)
8.97000000000000e+002	(1.35409007411604e+002dB,8.99999985765428e+001°)	(1.44627039555170e+002dB,8.99999941302859e+001°)
8.98000000000000e+002	(1.35439079811223e+002dB,8.99999985739427e+001°)	(1.44710088635893e+002dB,8.99999940701131e+001°)
8.99000000000000e+002	(1.35469205452835e+002dB,8.99999985713175e+001°)	(1.44793975230236e+002dB,8.99999940086783e+001°)
9.00000000000000e+002	(1.35499384877067e+002dB,8.99999985686669e+001°)	(1.44878716913824e+002dB,8.99999939459428e+001°)
9.01000000000000e+002	(1.35529618628638e+002dB,8.99999985659908e+001°)	(1.44964331804423e+002dB,8.99999938818663e+001°)
9.02000000000000e+002	(1.35559907256414e+002dB,8.99999985632889e+001°)	(1.45050838584420e+002dB,8.99999938164066e+001°)
9.03000000000000e+002	(1.35590251313465e+002dB,8.99999985605611e+001°)	(1.45138256524491e+002dB,8.99999937495200e+001°)
9.04000000000000e+002	(1.35620651357129e+002dB,8.99999985578071e+001°)	(1.45226605508538e+002dB,8.99999936811607e+001°)
9.05000000000000e+002	(1.35651107949073e+002dB,8.99999985550268e+001°)	(1.45315906059921e+002dB,8.99999936112812e+001°)
9.06000000000000e+002	(1.35681621655349e+002dB,8.99999985522199e+001°)	(1.45406179369148e+002dB,8.99999935398317e+001°)
9.07000000000000e+002	(1.35712193046460e+002dB,8.99999985493861e+001°)	(1.45497447323062e+002dB,8.99999934667604e+001°)
9.08000000000000e+002	(1.35742822697425e+002dB,8.99999985465253e+001°)	(1.45589732535625e+002dB,8.99999933920129e+001°)
9.09000000000000e+002	(1.35773511187840e+002dB,8.99999985436373e+001°)	(1.45683058380457e+002dB,8.99999933155327e+001°)
9.10000000000000e+002	(1.35804259101945e+002dB,8.99999985407217e+001°)	(1.45777449025179e+002dB,8.99999932372605e+001°)
9.11000000000000e+002	(1.35835067028691e+002dB,8.99999985377784e+001°)	(1.45872929467739e+002dB,8.99999931571344e+001°)
9.12000000000000e+002	(1.35865935561803e+002dB,8.99999985348071e+001°)	(1.45969525574834e+002dB,8.99999930750895e+001°)
9.13000000000000e+002	(1.35896865299855e+002dB,8.99999985318076e+001°)	(1.46067264122575e+002dB,8.99999929910579e+001°)
9.14000000000000e+002	(1.35927856846332e+002dB,8.99999985287797e+001°)	(1.46166172839562e+002dB,8.99999929049686e+001°)
9.15000000000000e+002	(1.35958910809705e+002dB,8.99999985257230e+001°)	(1.46266280452538e+002dB,8.99999928167468e+001°)
9.16000000000000e+002	(1.35990027803504e+002dB,8.99999985226374e+001°)	(1.46367616734811e+002dB,8.99999927263146e+001°)
9.17000000000000e+002	(1.36021208446382e+002dB,8.99999985195226e+001°)	(1.46470212557642e+002dB,8.99999926335897e+001°)
9.18000000000000e+002	(1.36052453362200e+002dB,8.99999985163783e+001°)	(1.46574099944836e+002dB,8.99999925384861e+001°)
9.19000000000000e+002	(1.36083763180092e+002dB,8.99999985132043e+001°)	(1.46679312130752e+002dB,8.99999924409132e+001°)
9.20000000000000e+002	(1.36115138534548e+002dB,8.99999985100003e+001°)	(1.46785883622022e+002dB,8.99999923407758e+001°)
9.21000000000000e+002	(1.36146580065485e+002dB,8.99999985067660e+001°)	(1.46893850263240e+002dB,8.99999922379739e+001°)
9.22000000000000e+002	(1.36178088418331e+002dB,8.99999985035011e+001°)	(1.47003249306960e+002dB,8.99999921324020e+001°)
9.23000000000000e+002	(1.36209664244102e+002dB,8.99999985002055e+001°)	(1.47114119488317e+002dB,8.99999920239491e+001°)
9.24000000000000e+002	(1.36241308199480e+002dB,8.99999984968787e+001°)	(1.47226501104652e+002dB,8.99999919124981e+001°)
9.25000000000000e+002	(1.36273020946901e+002dB,8.99999984935206e+001°)	(1.47340436100584e+002dB,8.99999917979258e+001°)
9.26000000000000e+002	(1.36304803154635e+002dB,8.99999984901308e+001°)	(1.47455968158907e+002dB,8.99999916801017e+001°)
9.27000000000000e+002	(1.36336655496868e+002dB,8.99999984867090e+001°)	(1.47573142797876e+002dB,8.99999915588883e+001°)
9.28000000000000e+002	(1.36368578653796e+002dB,8.99999984832550e+001°)	(1.47692007475384e+002dB,8.99999914341401e+001°)
9.29000000000000e+002	(1.36400573311704e+002dB,8.99999984797684e+001°)	(1.47812611700630e+002dB,8.99999913057030e+001°)
9.30000000000000e+002	(1.36432640163060e+002dB,8.99999984762489e+001°)	(1.47935007153945e+002dB,8.99999911734141e+001°)
9.31000000000000e+002	(1.36464779906606e+002dB,8.99999984726963e+001°)	(1.48059247815488e+002dB,8.99999910371008e+001°)
9.32000000000000e+002	(1.36496993247445e+002dB,8.99999984691102e+001°)	(1.48185390103633e+002dB,8.99999908965797e+001°)
9.33000000000000e+002	(1.36529280897141e+002dB,8.99999984654902e+001°)	(1.48313493023899e+002dB,8.99999907516564e+001°)
9.34000000000000e+002	(1.36561643573808e+002dB,8.99999984618361e+001°)	(1.48443618329447e+002dB,8.99999906021243e+001°)
9.35000000000000e+002	(1.36594082002209e+002dB,8.99999984581476e+001°)	(1.48575830694203e+002dB,8.99999904477637e+001°)
9.36000000000000e+002	(1.36626596913856e+002dB,8.99999984544242e+001°)	(1.48710197899849e+002dB,8.99999902883405e+001°)
9.37000000000000e+002	(1.36659189047108e+002dB,8.99999984506658e+001°)	(1.48846791037984e+002dB,8.99999901236055e+001°)
9.38000000000000e+002	(1.36691859147271e+002dB,8.99999984468718e+001°)	(1.48985684729042e+002dB,8.99999899532928e+001°)
9.39000000000000e+002	(1.36724607966704e+002dB,8.99999984430420e+001°)	(1.49126957359558e+002dB,8.99999897771186e+001°)
9.40000000000000e+002	(1.36757436264923e+002dB,8.99999984391761e+001°)	(1.49270691339759e+002dB,8.99999895947791e+001°)
9.41000000000000e+002	(1.36790344808708e+002dB,8.99999984352736e+001°)	(1.49416973383535e+002dB,8.99999894059498e+001°)
9.42000000000000e+002	(1.36823334372209e+002dB,8.99999984313342e+001°)	(1.49565894813184e+002dB,8.99999892102824e+001°)
9.43000000000000e+002	(1.36856405737062e+002dB,8.99999984273576e+001°)	(1.49717551891639e+002dB,8.99999890074038e+001°)
9.44000000000000e+002	(1.36889559692495e+002dB,8.99999984233433e+001°)	(1.49872046185146e+002dB,8.99999887969129e+001°)
9.45000000000000e+002	(1.36922797035448e+002dB,8.99999984192909e+001°)	(1.50029484959871e+002dB,8.99999885783784e+001°)
9.46000000000000e+002	(1.36956118570685e+002dB,8.99999984152002e+001°)	(1.50189981616268e+002dB,8.99999883513359e+001°)
9.47000000000000e+002	(1.36989525110914e+002dB,8.99999984110707e+001°)	(1.50353656165634e+002dB,8.99999881152847e+001°)
9.48000000000000e+002	(1.37023017476910e+002dB,8.99999984069019e+001°)	(1.50520635753835e+002dB,8.99999878696836e+001°)
9.49000000000000e+002	(1.37056596497632e+002dB,8.99999984026936e+001°)	(1.50691055237984e+002dB,8.99999876139477e+001°)
9.50000000000000e+002	(1.37090263010354e+002dB,8.99999983984453e+001°)	(1.50865057822531e+002dB,8.99999873474430e+001°)
9.51000000000000e+002	(1.37124017860785e+002dB,8.99999983941565e+001°)	(1.51042795762335e+002dB,8.99999870694818e+001°)
9.52000000000000e+002	(1.37157861903207e+002dB,8.99999983898269e+001°)	(1.51224431141392e+002dB,8.99999867793165e+001°)
9.53000000000000e+002	(1.37191796000598e+002dB,8.99999983854560e+001°)	(1.51410136737086e+002dB,8.99999864761330e+001°)
9.54000000000000e+002	(1.37225821024771e+002dB,8.99999983810435e+001°)	(1.51600096981607e+002dB,8.99999861590433e+001°)
9.55000000000000e+002	(1.37259937856508e+002dB,8.99999983765887e+001°)	(1.51794509033889e+002dB,8.99999858270766e+001°)
9.56000000000000e+002	(1.37294147385702e+002dB,8.99999983720914e+001°)	(1.51993583977698e+002dB,8.99999854791698e+001°)
9.57000000000000e+002	(1.37328450511494e+002dB,8.99999983675510e+001°)	(1.52197548164071e+002dB,8.99999851141560e+001°)
9.58000000000000e+002	(1.37362848142421e+002dB,8.99999983629671e+001°)	(1.52406644719544e+002dB,8.99999847307518e+001°)
9.59000000000000e+002	(1.37397341196559e+002dB,8.99999983583392e+001°)	(1.52621135245361e+002dB,8.99999843275420e+001°)
9.60000000000000e+002	(1.37431930601675e+002dB,8.99999983536669e+001°)	(1.52841301737378e+002dB,8.99999839029623e+001°)
9.61000000000000e+002	(1.37466617295378e+002dB,8.99999983489496e+001°)	(1.53067448762060e+002dB,8.99999834552795e+001°)
9.62000000000000e+002	(1.37501402225275e+002dB,8.99999983441869e+001°)	(1.53299905930621e+002dB,8.99999829825680e+001°)
9.63000000000000e+002	(1.37536286349126e+002dB,8.99999983393783e+001°)	(1.53539030721759e+002dB,8.99999824826816e+001°)
9.64000000000000e+002	(1.37571270635009e+002dB,8.99999983345232e+001°)	(1.53785211713607e+002dB,8.99999819532221e+001°)
9.65000000000000e+002	(1.37606356061480e+002dB,8.99999983296212e+001°)	(1.54038872298242e+002dB,8.99999813915005e+001°)
9.66000000000000e+002	(1.37641543617742e+002dB,8.99999983246716e+001°)	(1.54300474967862e+002dB,8.99999807944916e+001°)
9.67000000000000e+002	(1.37676834303814e+002dB,8.99999983196741e+001°)	(1.54570526281586e+002dB,8.99999801587798e+001°)
9.68000000000000e+002	(1.37712229130707e+002dB,8.99999983146280e+001°)	(1.54849582646815e+002dB,8.99999794804944e+001°)
9.69000000000000e+002	(1.37747729120597e+002dB,8.99999983095329e+001°)	(1.55138257080945e+002dB,8.99999787552306e+001°)
9.70000000000000e+002	(1.37783335307006e+002dB,8.99999983043880e+001°)	(1.55437227159924e+002dB,8.99999779779544e+001°)
9.71000000000000e+002	(1.37819048734988e+002dB,8.99999982991930e+001°)	(1.55747244412748e+002dB,8.99999771428862e+001°)
9.72000000000000e+002	(1.37854870461313e+002dB,8.99999982939472e+001°)	(1.56069145489518e+002dB,8.99999762433573e+001°)
9.73000000000000e+002	(1.37890801554661e+002dB,8.99999982886500e+001°)	(1.56403865520669e+002dB,8.99999752716319e+001°)
9.74000000000000e+002	(1.37926843095814e+002dB,8.99999982833008e+001°)	(1.56752454204356e+002dB,8.99999742186851e+001°)
9.75000000000000e+002	(1.37962996177855e+002dB,8.99999982778990e+001°)	(1.57116095319203e+002dB,8.99999730739228e+001°)
9.76000000000000e+002	(1.37999261906369e+002dB,8.99999982724440e+001°)	(1.57496130576640e+002dB,8.99999718248246e+001°)
9.77000000000000e+002	(1.38035641399654e+002dB,8.99999982669353e+001°)	(1.57894089025094e+002dB,8.99999704564857e+001°)
9.78000000000000e+002	(1.38072135788925e+002dB,8.99999982613721e+001°)	(1.58311723632829e+002dB,8.99999689510205e+001°)
9.79000000000000e+002	(1.38108746218536e+002dB,8.99999982557538e+001°)	(1.58751057260860e+002dB,8.99999672867786e+001°)
9.80000000000000e+002	(1.38145473846188e+002dB,8.99999982500797e+001°)	(1.59214441075553e+002dB,8.99999654372990e+001°)
9.81000000000000e+002	(1.38182319843166e+002dB,8.99999982443492e+001°)	(1.59704629672438e+002dB,8.99999633698952e+001°)
9.82000000000000e+002	(1.38219285394555e+002dB,8.99999982385617e+001°)	(1.60224878998210e+002dB,8.99999610437104e+001°)
9.83000000000000e+002	(1.38256371699482e+002dB,8.99999982327163e+001°)	(1.60779075913029e+002dB,8.99999584069943e+001°)
9.84000000000000e+002	(1.38293579971344e+002dB,8.99999982268125e+001°)	(1.61371912513979e+002dB,8.99999553932130e+001°)
9.85000000000000e+002	(1.38330911438059e+002dB,8.99999982208495e+001°)	(1.62009125163168e+002dB,8.99999519153645e+001°)
9.86000000000000e+002	(1.38368367342306e+002dB,8.99999982148265e+001°)	(1.62697829368141e+002dB,8.99999478574514e+001°)
9.87000000000000e+002	(1.38405948941784e+002dB,8.99999982087430e+001°)	(1.63447000692909e+002dB,8.99999430613042e+001°)
9.88000000000000e+002	(1.38443657509463e+002dB,8.99999982025980e+001°)	(1.64268185479258e+002dB,8.99999373055000e+001°)
9.89000000000000e+002	(1.38481494333851e+002dB,8.99999981963908e+001°)	(1.65176587219274e+002dB,8.99999302702306e+001°)
9.90000000000000e+002	(1.38519460719261e+002dB,8.99999981901207e+001°)	(1.66192795308598e+002dB,8.99999214758293e+001°)
9.91000000000000e+002	(1.38557557986086e+002dB,8.99999981837869e+001°)	(1.67345673889885e+002dB,8.99999101686236e+001°)
9.92000000000000e+002	(1.38595787471078e+002dB,8.99999981773886e+001°)	(1.68677491894599e+002dB,8.99998950926832e+001°)
9.93000000000000e+002	(1.38634150527634e+002dB,8.99999981709249e+001°)	(1.70253770730091e+002dB,8.99998739877922e+001°)
9.94000000000000e+002	(1.38672648526089e+002dB,8.99999981643951e+001°)	(1.72184255018468e+002dB,8.99998423348076e+001°)
9.95000000000000e+002	(1.38711282854014e+002dB,8.99999981577982e+001°)	(1.74674613761487e+002dB,8.99997895936418e+001°)
9.96000000000000e+002	(1.38750054916516e+002dB,8.99999981511334e+001°)	(1.78186333177836e+002dB,8.99996841680576e+001°)
9.97000000000000e+002	(1.38788966136559e+002dB,8.99999981443999e+001°)	(1.84190193790301e+002dB,8.99993683646276e+001°)
9.98000000000000e+002	(1.38828017955274e+002dB,8.99999981375967e+001°)	(2.37036546854823e+002dB,8.97222786196866e+001°)
9.99000000000000e+002	(1.38867211832286e+002dB,8.99999981307230e+001°)	(1.84216024997609e+002dB,-8.99993640672174e+001°)
1.00000000000000e+003	(1.38906549246048e+002dB,8.99999981237778e+001°)	(1.78178530598849e+002dB,-8.99996820400820e+001°)
1.00100000000000e+003	(1.38946031694176e+002dB,8.99999981167602e+001°)	(1.74646391266645e+002dB,-8.99997878673583e+001°)
1.00200000000000e+003	(1.38985660693804e+002dB,8.99999981096693e+001°)	(1.72138915393562e+002dB,-8.99998407490536e+001°)
1.00300000000000e+003	(1.39025437781929e+002dB,8.99999981025039e+001°)	(1.70192634334795e+002dB,-8.99998724670146e+001°)
1.00400000000000e+003	(1.39065364515782e+002dB,8.99999980952633e+001°)	(1.68601218100950e+002dB,-8.99998936071283e+001°)
1.00500000000000e+003	(1.39105442473194e+002dB,8.99999980879463e+001°)	(1.67254638635629e+002dB,-8.99999087042309e+001°)
1.00600000000000e+003	(1.39145673252974e+002dB,8.99999980805519e+001°)	(1.66087232679562e+002dB,-8.99999200250933e+001°)
1.00700000000000e+003	(1.39186058475303e+002dB,8.99999980730791e+001°)	(1.65056652374768e+002dB,-8.99999288287774e+001°)
1.00800000000000e+003	(1.39226599782125e+002dB,8.99999980655268e+001°)	(1.64133986114748e+002dB,-8.99999358706049e+001°)
1.00900000000000e+003	(1.39267298837555e+002dB,8.99999980578939e+001°)	(1.63298614201355e+002dB,-8.99999416311785e+001°)
1.01000000000000e+003	(1.39308157328291e+002dB,8.99999980501794e+001°)	(1.62535312850725e+002dB,-8.99999464308691e+001°)
1.01100000000000e+003	(1.39349176964045e+002dB,8.99999980423820e+001°)	(1.61832521589626e+002dB,-8.99999504914549e+001°)
1.01200000000000e+003	(1.39390359477970e+002dB,8.99999980345007e+001°)	(1.61181254682745e+002dB,-8.99999539713384e+001°)
1.01300000000000e+003	(1.39431706627109e+002dB,8.99999980265342e+001°)	(1.60574389091301e+002dB,-8.99999569866750e+001°)
1.01400000000000e+003	(1.39473220192851e+002dB,8.99999980184814e+001°)	(1.60006182736813e+002dB,-8.99999596245770e+001°)
1.01500000000000e+003	(1.39514901981393e+002dB,8.99999980103411e+001°)	(1.59471939086894e+002dB,-8.99999619516571e+001°)
1.01600000000000e+003	(1.39556753824217e+002dB,8.99999980021120e+001°)	(1.58967767771196e+002dB,-8.99999640197232e+001°)
1.01700000000000e+003	(1.39598777578584e+002dB,8.99999979937928e+001°)	(1.58490410014398e+002dB,-8.99999658696748e+001°)
1.01800000000000e+003	(1.39640975128023e+002dB,8.99999979853823e+001°)	(1.58037108903452e+002dB,-8.99999675342307e+001°)
1.01900000000000e+003	(1.39683348382855e+002dB,8.99999979768792e+001°)	(1.57605511343755e+002dB,-8.99999690398768e+001°)
1.02000000000000e+003	(1.39725899280706e+002dB,8.99999979682821e+001°)	(1.57193592846846e+002dB,-8.99999704082829e+001°)
1.02100000000000e+003	(1.39768629787054e+002dB,8.99999979595896e+001°)	(1.56799599052263e+002dB,-8.99999716573497e+001°)
1.02200000000000e+003	(1.39811541895769e+002dB,8.99999979508004e+001°)	(1.56421999705557e+002dB,-8.99999728019941e+001°)
1.02300000000000e+003	(1.39854637629685e+002dB,8.99999979419131e+001°)	(1.56059452038116e+002dB,-8.99999738547463e+001°)
1.02400000000000e+003	(1.39897919041169e+002dB,8.99999979329261e+001°)	(1.55710771334291e+002dB,-8.99999748262082e+001°)
1.02500000000000e+003	(1.39941388212720e+002dB,8.99999979238380e+001°)	(1.55374907056664e+002dB,-8.99999757254113e+001°)
1.02600000000000e+003	(1.39985047257569e+002dB,8.99999979146474e+001°)	(1.55050923315798e+002dB,-8.99999765600964e+001°)
