% Model:              M -220721 - Diapharagm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 28 2022, 22:02
% Dimension:          1
% Nodes:              580
% Expressions:        1
% Description:        Global
% freq (Hz)               FEM-2DX
173.78008287493762        1.8952334538964368E-8
175.7923613958693         1.910086012484093E-8
177.82794100389228        1.9255265534828363E-8
179.88709151287873        1.941586376142514E-8
181.97008586099827        1.958298959889737E-8
184.07720014689562        1.9757002281535157E-8
186.20871366628674        1.9938287352723937E-8
188.36490894898           2.0127259241727912E-8
190.54607179632484        2.032436403718545E-8
192.75249131909365        2.053008266857254E-8
194.98445997580455        2.0744934000564065E-8
197.24227361148533        2.0969479384006484E-8
199.52623149688787        2.1204326103733518E-8
201.83663636815618        2.145013324081846E-8
204.17379446695296        2.1707616299883275E-8
206.53801558105292        2.197755416756437E-8
208.92961308540387        2.2260796075851272E-8
211.34890398366477        2.255826940504414E-8
213.79620895022325        2.2870989493334537E-8
216.271852372702          2.3200069616122543E-8
218.77616239495518        2.3546733908177863E-8
221.30947096056389        2.3912330860656386E-8
223.872113856834          2.4298349653562922E-8
226.46443075930597        2.4706439359939068E-8
229.08676527677724        2.5138430445433803E-8
231.73946499684797        2.5596361251670068E-8
234.42288153199226        2.6082507498092286E-8
237.13737056616552        2.65994183255766E-8
239.88329190194898        2.714995898569092E-8
242.66100950824142        2.7737360821768533E-8
245.4708915685031         2.8365281027119874E-8
248.31331052955704        2.9037878160407816E-8
251.18864315095797        2.9759897056747125E-8
254.09727055493065        3.053677905577797E-8
257.03957827688646        3.137479368005311E-8
260.0159563165272         3.2281201233681876E-8
263.02679918953817        3.326445919176896E-8
266.0725059798809         3.4334477887789544E-8
269.1534803926917         3.550294670691963E-8
272.27013080779125        3.678375158498173E-8
275.4228703338166         3.819351858686179E-8
278.61211686297696        3.9752321577365646E-8
281.8382931264455         4.14846282314221E-8
285.10182675039096        4.3420571515881493E-8
288.40315031266056        4.5597684176067055E-8
291.7427014001166         4.806333160252385E-8
295.1209226666387         5.087814158421442E-8
298.538261891796          5.4121009012032995E-8
301.9951720402016         5.789653185025498E-8
305.49211132155125        6.234640120894378E-8
309.0295432513592         6.766745361745387E-8
312.6079367123956         7.41413826175604E-8
316.22776601683796        8.218599627522704E-8
319.88951096913974        9.244872413103047E-8
323.5936569296281         1.0598948811260862E-7
327.3406948788383         1.2467146731337018E-7
331.1311214825911         1.5209983726710028E-7
334.9654391578276         1.9627882422559897E-7
338.84415613920277        2.792663081056214E-7
342.76778654645045        4.921492516063582E-7
346.73685045253166        2.2357738784202683E-6
350.75187395256796        8.518631580312857E-7
354.8133892335753         3.530525087334248E-7
358.92193464500536        2.207892174567896E-7
363.0780547701014         1.5961516282667247E-7
367.2823004980846         1.2436392543979013E-7
371.53522909717276        1.0144393983947484E-7
375.8374042884443         8.535167589723672E-8
380.1893963205613         7.343448830124122E-8
384.5917820453535         6.425629598733664E-8
389.04514499428046        5.697188277857139E-8
393.55007545577723        5.105135796230128E-8
398.1071705534973         4.614565365392041E-8
402.71703432545905        4.201545361605947E-8
407.3802778041126         3.8491205079406566E-8
412.0975190973304         3.544942250796861E-8
416.8693834703355         3.2798037561527994E-8
421.6965034285823         3.046700591941877E-8
426.57951880159254        2.840209148894624E-8
431.519076827765          2.6560646681006626E-8
436.5158322401661         2.4908672729453216E-8
441.57044735331255        2.341873395443637E-8
446.683592150963          2.2068446681263626E-8
451.8559443749226         2.083936711935242E-8
457.0881896148752         1.9716161289025156E-8
462.38102139926036        1.8685976480438965E-8
467.73514128719813        1.7737958047541143E-8
473.15125896148027        1.6862876082281016E-8
478.6300923226385         1.6052832587524248E-8
484.1723675840994         1.5301028941041933E-8
489.77881936844614        1.4601581423724224E-8
495.45019080479057        1.394937234827992E-8
501.18723362727246        1.3339929197332357E-8
506.99070827470445        1.2769325783790375E-8
512.8613839913648         1.223410187347789E-8
518.8000389289609         1.1731195400689399E-8
524.8074602497722         1.125788717399619E-8
530.8844442309885         1.0811754083118232E-8
537.0317963702527         1.039062987846503E-8
543.250331492433          9.992571883980152E-9
549.5408738576248         9.6158330287652E-9
555.9042572704037         9.258837673530622E-9
562.341325190349          8.920161210427225E-9
568.8529308438414         8.598512244942317E-9
575.4399373371566         8.292717516603564E-9
582.1032177708715         8.00170860368791E-9
588.843655355589          7.724510392614234E-9
595.6621435290103         7.460231268341447E-9
602.5595860743581         7.208054228616145E-9
609.5368972401693         6.967229273665817E-9
