% Model:              M -220721 - Diapharagm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 28 2022, 22:02
% Dimension:          1
% Nodes:              580
% Expressions:        1
% Description:        Global
% freq (Hz)               FEM-2DX
933.2543007969905         1.3945900931744599E-5
944.0608762859235         1.374814182740901E-5
954.992586021436          1.3554798693320871E-5
966.0508789898131         1.336573358304924E-5
977.2372209558112         1.3180814868323658E-5
988.553094656939          1.2999916866499258E-5
1000                      1.2822919526086032E-5
1011.5794542598983        1.2649708096166517E-5
1023.2929922807537        1.2480172918979375E-5
1035.1421666793442        1.2314209126839097E-5
1047.1285480508996        1.215171637224618E-5
1059.2537251772887        1.199259863153847E-5
1071.519305237607         1.1836764001277354E-5
1083.9269140212039        1.16841244597984E-5
1096.4781961431852        1.1534595704419314E-5
1109.174815262401         1.1388096972716076E-5
1122.018454301963         1.124455087221136E-5
1135.0108156723143        1.11038832196317E-5
1148.1536214968828        1.096602290935782E-5
1161.4486138403427        1.083090176101938E-5
1174.8975549395302        1.069845439196883E-5
1188.502227437019         1.056861811552531E-5
1202.2644346174131        1.0441332803183407E-5
1216.1860006463678        1.0316540787423373E-5
1230.268770812381         1.0194186775473215E-5
1244.5146117713844        1.0074217724058768E-5
1258.9254117941675        9.956582786461338E-6
1273.5030810166616        9.841233208593854E-6
1288.249551693135         9.728122256301481E-6
1303.1667784523           9.61720514697414E-6
1318.2567385564075        9.508438981557959E-6
1333.521432163324         9.401782681242336E-6
1348.9628825916532        9.297196923769755E-6
1364.583136588924         9.194644101984902E-6
1380.3842646028852        9.094088266150172E-6
1396.3683610559376        8.995495076487897E-6
1412.5375446227554        8.898831763960064E-6
1428.8939585111036        8.804067091688697E-6
1445.439770745928         8.711171320072314E-6
1462.1771744567184        8.620116182372044E-6
1479.1083881682073        8.530874841142545E-6
1496.235656094433         8.44342188224742E-6
1513.5612484362073        8.35773328080966E-6
1531.0874616820304        8.273786390427864E-6
1548.816618912481         8.191559931376034E-6
1566.75107010815          8.111033975627583E-6
1584.893192461114         8.032189946185825E-6
1603.2453906900419        7.955010609935322E-6
1621.8100973589299        7.879480076875125E-6
1640.5897731995387        7.805583816295337E-6
1659.5869074375596        7.733308653035985E-6
1678.8040181225606        7.66264278834584E-6
1698.2436524617442        7.5935758177809376E-6
1717.9083871575895        7.5260987524114754E-6
1737.8008287493763        7.460204046353369E-6
1757.923613958693         7.395885633338888E-6
1778.2794100389228        7.333138961904257E-6
1798.8709151287874        7.271961046187947E-6
1819.7008586099826        7.212350510002321E-6
1840.7720014689564        7.154307654427546E-6
1862.0871366628676        7.097834520255448E-6
1883.649089489802         7.042934967236614E-6
1905.4607179632483        6.9896147558361E-6
1927.5249131909366        6.937881645831779E-6
1949.8445997580454        6.887745502021393E-6
1972.4227361148535        6.839218416895476E-6
1995.2623149688789        6.792314838650562E-6
2018.3663636815597        6.7470517279523844E-6
2041.7379446695295        6.70344872126378E-6
2065.3801558105292        6.661528312581196E-6
2089.2961308540407        6.621316068695616E-6
2113.489039836648         6.582840854893231E-6
2137.9620895022326        6.5461350988706905E-6
