% Model:              M -220721 - Diapharagm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 28 2022, 22:02
% Dimension:          1
% Nodes:              580
% Expressions:        1
% Description:        Point graph
% freq (Hz)               FEM-2DX
100                       0.005388423983924818
101.15794542598982        0.0054622760634162335
102.32929922807536        0.0055374365473003125
103.5142166679344         0.005613939722828865
104.71285480508996        0.005691821468917557
105.92537251772886        0.005771118838328956
107.1519305237606         0.0058518703038771365
108.39269140212039        0.005934115982031309
109.64781961431851        0.00601789744071278
110.9174815262401         0.006103258042030291
112.2018454301963         0.006190242773573539
113.50108156723155        0.0062788985508897025
114.81536214968828        0.006369274205525899
116.14486138403426        0.006461420573217798
117.48975549395291        0.0065553907213382395
118.85022274370189        0.006651239869795117
120.22644346174131        0.006749025728532671
121.6186000646368         0.006848808498874926
123.02687708123811        0.0069506509571841376
124.45146117713857        0.00705461885796085
125.89254117941675        0.007160780848768513
127.35030810166616        0.007269208598550807
128.82495516931337        0.0073799772967684234
130.31667784523           0.007493165541782055
131.82567385564073        0.007608855678575442
133.3521432163324         0.00772713404656395
134.89628825916532        0.007848091138901296
136.4583136588924         0.00797182193418655
138.03842646028852        0.008098426121156029
139.63683610559377        0.008228008495854892
141.2537544622754         0.008360679036870761
142.8893958511102         0.008496553608048144
144.5439770745928         0.008635754137413978
146.21771744567184        0.00877840890626522
147.91083881682073        0.008924653278363946
149.6235656094433         0.009074629933365216
151.35612484362088        0.009228489467017369
153.10874616820303        0.009386390924686268
154.88166189124811        0.009548502525122076
156.67510701081486        0.009715002138271946
158.48931924611142        0.009886077873852232
160.32453906900417        0.01006192950947918
162.18100973589299        0.01024276854634447
164.05897731995387        0.010428819476688974
165.95869074375614        0.01062032113519131
167.88040181225605        0.010817526934669815
169.82436524617444        0.011020707086270507
171.79083871575875        0.011230149267878742
173.78008287493762        0.011446160174535685
175.7923613958693         0.011669067502520428
177.82794100389228        0.011899221215110714
179.88709151287873        0.012136996007846328
181.97008586099827        0.01238279302231977
184.07720014689562        0.012637042623749348
186.20871366628674        0.012900206891636243
188.36490894898           0.013172782633852324
190.54607179632484        0.013455304740719258
192.75249131909365        0.013748349951898838
194.98445997580455        0.01405254077924938
197.24227361148533        0.014368550627754264
199.52623149688787        0.01469710841990772
201.83663636815618        0.015039005157152334
204.17379446695296        0.015395099965032404
206.53801558105292        0.015766328123219066
208.92961308540387        0.016153709528225597
211.34890398366477        0.016558358251566412
213.79620895022325        0.016981494080429503
216.271852372702          0.01742445484157685
218.77616239495518        0.017888711611656016
221.30947096056389        0.018375885234536173
223.872113856834          0.01888776596153321
226.46443075930597        0.019426336407324562
229.08676527677724        0.019993797671709713
231.73946499684797        0.020592600899666757
234.42288153199226        0.021225483129408817
237.13737056616552        0.021895510532567938
239.88329190194898        0.02260612969468872
242.66100950824142        0.023361227963215596
245.4708915685031         0.02416520567139839
248.31331052955704        0.02502306605338866
251.18864315095797        0.02594051875285155
254.09727055493065        0.026924111605861892
257.03957827688646        0.027981389430308066
260.0159563165272         0.02912109017667795
263.02679918953817        0.03035339269399092
266.0725059798809         0.031690224946331856
269.1534803926917         0.0331456567164706
272.27013080779125        0.03473640236055962
275.4228703338166         0.036482474717800716
278.61211686297696        0.03840803781270912
281.8382931264455         0.04054254508846928
285.10182675039096        0.042922270149784086
288.40315031266056        0.04559239606708594
291.7427014001166         0.04860994214185129
295.1209226666387         0.052047895425849144
298.538261891796          0.05600123407262884
301.9951720402016         0.06059587993436735
305.49211132155125        0.06600241179304721
309.0295432513592         0.07245779741871979
312.6079367123956         0.08030116406981609
316.22776601683796        0.0900355068520781
319.88951096913974        0.10244026175035452
323.5936569296281         0.11879146375339081
327.3406948788383         0.14133218691201507
331.1311214825911         0.17440269362200106
334.9654391578276         0.22763925288993186
338.84415613920277        0.3275973040637374
342.76778654645045        0.5839362740703258
346.73685045253166        2.6831323923763324
350.75187395256796        1.0340186677755474
354.8133892335753         0.43345184230438766
358.92193464500536        0.2741707229824662
363.0780547701014         0.20047381455553034
367.2823004980846         0.15798534960117544
371.53522909717276        0.13034246987152165
375.8374042884443         0.11091948932258934
380.1893963205613         0.09652289552735431
384.5917820453535         0.08542379673204233
389.04514499428046        0.07660464182519722
393.55007545577723        0.06942749947182127
398.1071705534973         0.06347213086113776
402.71703432545905        0.05845042661995338
407.3802778041126         0.05415826579119192
412.0975190973304         0.05044698746766979
416.8693834703355         0.047205753876064065
421.6965034285823         0.04435024206830631
426.57951880159254        0.04181516026831142
431.519076827765          0.03954916836512048
436.5158322401661         0.03751133829205181
441.57044735331255        0.03566864343072272
446.683592150963          0.033994139238540035
451.8559443749226         0.03246562426660783
457.0881896148752         0.031064640929747152
462.38102139926036        0.02977571900865264
467.73514128719813        0.028585793537135352
473.15125896148027        0.027483755572853454
478.6300923226385         0.02646009980128615
484.1723675840994         0.02550664421107974
489.77881936844614        0.024616308286142488
495.45019080479057        0.023782933767339462
501.18723362727246        0.02300113910076644
506.99070827470445        0.022266200275621373
512.8613839913648         0.021573954445356498
518.8000389289609         0.020920717896067892
524.8074602497722         0.020303219738390856
530.8844442309885         0.01971854553197463
537.0317963702527         0.019164090042704807
543.250331492433          0.018637517116987384
549.5408738576248         0.018136726124592887
555.9042572704037         0.01765982272285183
562.341325190349          0.01720509443149348
568.8529308438414         0.01677098904418552
575.4399373371566         0.016356096606372612
582.1032177708715         0.015959133342502475
588.843655355589          0.01557892770863693
595.6621435290103         0.015214408728339386
602.5595860743581         0.01486459518928369
609.5368972401693         0.014528586494461504
