Freq.	-V(n001)/I(V1)	-V(n003)/I(V2)
3.33042762308750e+002	(1.42650577150407e+002dB,-9.00000000000000e+001°)	(1.02210016019356e+002dB,8.99999995472701e+001°)
3.34965439157832e+002	(1.42600577150407e+002dB,-9.00000000000000e+001°)	(1.02260972108185e+002dB,8.99999995498192e+001°)
3.36899215741495e+002	(1.42550577150407e+002dB,-9.00000000000000e+001°)	(1.02311939375088e+002dB,8.99999995523534e+001°)
3.38844156139207e+002	(1.42500577150407e+002dB,-9.00000000000000e+001°)	(1.02362917952020e+002dB,8.99999995548727e+001°)
3.40800324800369e+002	(1.42450577150407e+002dB,-9.00000000000000e+001°)	(1.02413907972523e+002dB,8.99999995573772e+001°)
3.42767786546455e+002	(1.42400577150407e+002dB,-9.00000000000000e+001°)	(1.02464909571747e+002dB,8.99999995598671e+001°)
3.44746606573154e+002	(1.42350577150407e+002dB,-9.00000000000000e+001°)	(1.02515922886469e+002dB,8.99999995623424e+001°)
3.46736850452536e+002	(1.42300577150407e+002dB,-9.00000000000000e+001°)	(1.02566948055113e+002dB,8.99999995648031e+001°)
3.48738584135223e+002	(1.42250577150407e+002dB,-9.00000000000000e+001°)	(1.02617985217772e+002dB,8.99999995672495e+001°)
3.50751873952572e+002	(1.42200577150407e+002dB,-9.00000000000000e+001°)	(1.02669034516229e+002dB,8.99999995696814e+001°)
3.52776786618878e+002	(1.42150577150407e+002dB,-9.00000000000000e+001°)	(1.02720096093975e+002dB,8.99999995720991e+001°)
3.54813389233580e+002	(1.42100577150407e+002dB,-9.00000000000000e+001°)	(1.02771170096236e+002dB,8.99999995745027e+001°)
3.56861749283486e+002	(1.42050577150407e+002dB,-9.00000000000000e+001°)	(1.02822256669988e+002dB,8.99999995768921e+001°)
3.58921934645010e+002	(1.42000577150407e+002dB,-9.00000000000000e+001°)	(1.02873355963986e+002dB,8.99999995792674e+001°)
3.60994013586421e+002	(1.41950577150407e+002dB,-9.00000000000000e+001°)	(1.02924468128779e+002dB,8.99999995816288e+001°)
3.63078054770106e+002	(1.41900577150407e+002dB,-9.00000000000000e+001°)	(1.02975593316740e+002dB,8.99999995839764e+001°)
3.65174127254842e+002	(1.41850577150407e+002dB,-9.00000000000000e+001°)	(1.03026731682084e+002dB,8.99999995863101e+001°)
3.67282300498089e+002	(1.41800577150407e+002dB,-9.00000000000000e+001°)	(1.03077883380892e+002dB,8.99999995886301e+001°)
3.69402644358288e+002	(1.41750577150407e+002dB,-9.00000000000000e+001°)	(1.03129048571135e+002dB,8.99999995909365e+001°)
3.71535229097177e+002	(1.41700577150407e+002dB,-9.00000000000000e+001°)	(1.03180227412700e+002dB,8.99999995932292e+001°)
3.73680125382121e+002	(1.41650577150407e+002dB,-9.00000000000000e+001°)	(1.03231420067410e+002dB,8.99999995955085e+001°)
3.75837404288449e+002	(1.41600577150407e+002dB,-9.00000000000000e+001°)	(1.03282626699052e+002dB,8.99999995977744e+001°)
3.78007137301816e+002	(1.41550577150407e+002dB,-9.00000000000000e+001°)	(1.03333847473401e+002dB,8.99999996000270e+001°)
3.80189396320566e+002	(1.41500577150407e+002dB,-9.00000000000000e+001°)	(1.03385082558242e+002dB,8.99999996022662e+001°)
3.82384253658118e+002	(1.41450577150407e+002dB,-9.00000000000000e+001°)	(1.03436332123401e+002dB,8.99999996044923e+001°)
3.84591782045359e+002	(1.41400577150407e+002dB,-9.00000000000000e+001°)	(1.03487596340769e+002dB,8.99999996067052e+001°)
3.86812054633057e+002	(1.41350577150407e+002dB,-9.00000000000000e+001°)	(1.03538875384324e+002dB,8.99999996089051e+001°)
3.89045144994286e+002	(1.41300577150407e+002dB,-9.00000000000000e+001°)	(1.03590169430164e+002dB,8.99999996110921e+001°)
3.91291127126858e+002	(1.41250577150407e+002dB,-9.00000000000000e+001°)	(1.03641478656530e+002dB,8.99999996132661e+001°)
3.93550075455783e+002	(1.41200577150407e+002dB,-9.00000000000000e+001°)	(1.03692803243834e+002dB,8.99999996154273e+001°)
3.95822064835728e+002	(1.41150577150407e+002dB,-9.00000000000000e+001°)	(1.03744143374687e+002dB,8.99999996175757e+001°)
3.98107170553503e+002	(1.41100577150407e+002dB,-9.00000000000000e+001°)	(1.03795499233929e+002dB,8.99999996197114e+001°)
4.00405468330552e+002	(1.41050577150407e+002dB,-9.00000000000000e+001°)	(1.03846871008654e+002dB,8.99999996218345e+001°)
4.02717034325465e+002	(1.41000577150407e+002dB,-9.00000000000000e+001°)	(1.03898258888240e+002dB,8.99999996239451e+001°)
4.05041945136499e+002	(1.40950577150407e+002dB,-9.00000000000000e+001°)	(1.03949663064381e+002dB,8.99999996260431e+001°)
4.07380277804118e+002	(1.40900577150407e+002dB,-9.00000000000000e+001°)	(1.04001083731112e+002dB,8.99999996281288e+001°)
4.09732109813547e+002	(1.40850577150407e+002dB,-9.00000000000000e+001°)	(1.04052521084844e+002dB,8.99999996302021e+001°)
4.12097519097336e+002	(1.40800577150407e+002dB,-9.00000000000000e+001°)	(1.04103975324391e+002dB,8.99999996322632e+001°)
4.14476584037945e+002	(1.40750577150407e+002dB,-9.00000000000000e+001°)	(1.04155446651002e+002dB,8.99999996343120e+001°)
4.16869383470341e+002	(1.40700577150407e+002dB,-9.00000000000000e+001°)	(1.04206935268393e+002dB,8.99999996363487e+001°)
4.19275996684611e+002	(1.40650577150407e+002dB,-9.00000000000000e+001°)	(1.04258441382779e+002dB,8.99999996383734e+001°)
4.21696503428588e+002	(1.40600577150407e+002dB,-9.00000000000000e+001°)	(1.04309965202904e+002dB,8.99999996403860e+001°)
4.24130983910494e+002	(1.40550577150407e+002dB,-9.00000000000000e+001°)	(1.04361506940078e+002dB,8.99999996423867e+001°)
4.26579518801599e+002	(1.40500577150407e+002dB,-9.00000000000000e+001°)	(1.04413066808205e+002dB,8.99999996443755e+001°)
4.29042189238892e+002	(1.40450577150407e+002dB,-9.00000000000000e+001°)	(1.04464645023821e+002dB,8.99999996463525e+001°)
4.31519076827771e+002	(1.40400577150407e+002dB,-9.00000000000000e+001°)	(1.04516241806125e+002dB,8.99999996483178e+001°)
4.34010263644750e+002	(1.40350577150407e+002dB,-9.00000000000000e+001°)	(1.04567857377018e+002dB,8.99999996502713e+001°)
4.36515832240172e+002	(1.40300577150407e+002dB,-9.00000000000000e+001°)	(1.04619491961132e+002dB,8.99999996522133e+001°)
4.39035865640951e+002	(1.40250577150407e+002dB,-9.00000000000000e+001°)	(1.04671145785870e+002dB,8.99999996541438e+001°)
4.41570447353319e+002	(1.40200577150407e+002dB,-9.00000000000000e+001°)	(1.04722819081443e+002dB,8.99999996560627e+001°)
4.44119661365595e+002	(1.40150577150407e+002dB,-9.00000000000000e+001°)	(1.04774512080902e+002dB,8.99999996579702e+001°)
4.46683592150970e+002	(1.40100577150407e+002dB,-9.00000000000000e+001°)	(1.04826225020180e+002dB,8.99999996598664e+001°)
4.49262324670300e+002	(1.40050577150407e+002dB,-9.00000000000000e+001°)	(1.04877958138126e+002dB,8.99999996617512e+001°)
4.51855944374929e+002	(1.40000577150407e+002dB,-9.00000000000000e+001°)	(1.04929711676545e+002dB,8.99999996636248e+001°)
4.54464537209515e+002	(1.39950577150407e+002dB,-9.00000000000000e+001°)	(1.04981485880239e+002dB,8.99999996654873e+001°)
4.57088189614882e+002	(1.39900577150407e+002dB,-9.00000000000000e+001°)	(1.05033280997043e+002dB,8.99999996673386e+001°)
4.59726988530879e+002	(1.39850577150407e+002dB,-9.00000000000000e+001°)	(1.05085097277864e+002dB,8.99999996691789e+001°)
4.62381021399267e+002	(1.39800577150407e+002dB,-9.00000000000000e+001°)	(1.05136934976727e+002dB,8.99999996710082e+001°)
4.65050376166613e+002	(1.39750577150407e+002dB,-9.00000000000000e+001°)	(1.05188794350810e+002dB,8.99999996728265e+001°)
4.67735141287205e+002	(1.39700577150407e+002dB,-9.00000000000000e+001°)	(1.05240675660492e+002dB,8.99999996746340e+001°)
4.70435405725983e+002	(1.39650577150407e+002dB,-9.00000000000000e+001°)	(1.05292579169388e+002dB,8.99999996764307e+001°)
4.73151258961488e+002	(1.39600577150407e+002dB,-9.00000000000000e+001°)	(1.05344505144399e+002dB,8.99999996782166e+001°)
4.75882790988824e+002	(1.39550577150407e+002dB,-9.00000000000000e+001°)	(1.05396453855751e+002dB,8.99999996799918e+001°)
4.78630092322646e+002	(1.39500577150407e+002dB,-9.00000000000000e+001°)	(1.05448425577041e+002dB,8.99999996817564e+001°)
4.81393254000152e+002	(1.39450577150407e+002dB,-9.00000000000000e+001°)	(1.05500420585283e+002dB,8.99999996835105e+001°)
4.84172367584107e+002	(1.39400577150407e+002dB,-9.00000000000000e+001°)	(1.05552439160949e+002dB,8.99999996852539e+001°)
4.86967525165871e+002	(1.39350577150407e+002dB,-9.00000000000000e+001°)	(1.05604481588023e+002dB,8.99999996869870e+001°)
4.89778819368454e+002	(1.39300577150407e+002dB,-9.00000000000000e+001°)	(1.05656548154040e+002dB,8.99999996887096e+001°)
4.92606343349585e+002	(1.39250577150407e+002dB,-9.00000000000000e+001°)	(1.05708639150139e+002dB,8.99999996904218e+001°)
4.95450190804798e+002	(1.39200577150407e+002dB,-9.00000000000000e+001°)	(1.05760754871109e+002dB,8.99999996921238e+001°)
4.98310455970537e+002	(1.39150577150407e+002dB,-9.00000000000000e+001°)	(1.05812895615437e+002dB,8.99999996938156e+001°)
5.01187233627280e+002	(1.39100577150407e+002dB,-9.00000000000000e+001°)	(1.05865061685362e+002dB,8.99999996954971e+001°)
5.04080619102677e+002	(1.39050577150407e+002dB,-9.00000000000000e+001°)	(1.05917253386921e+002dB,8.99999996971685e+001°)
5.06990708274712e+002	(1.39000577150407e+002dB,-9.00000000000000e+001°)	(1.05969471030005e+002dB,8.99999996988299e+001°)
5.09917597574878e+002	(1.38950577150407e+002dB,-9.00000000000000e+001°)	(1.06021714928404e+002dB,8.99999997004812e+001°)
5.12861383991373e+002	(1.38900577150407e+002dB,-9.00000000000000e+001°)	(1.06073985399868e+002dB,8.99999997021226e+001°)
5.15822165072314e+002	(1.38850577150407e+002dB,-9.00000000000000e+001°)	(1.06126282766156e+002dB,8.99999997037540e+001°)
5.18800038928969e+002	(1.38800577150407e+002dB,-9.00000000000000e+001°)	(1.06178607353092e+002dB,8.99999997053756e+001°)
5.21795104239011e+002	(1.38750577150407e+002dB,-9.00000000000000e+001°)	(1.06230959490618e+002dB,8.99999997069874e+001°)
5.24807460249781e+002	(1.38700577150407e+002dB,-9.00000000000000e+001°)	(1.06283339512855e+002dB,8.99999997085894e+001°)
5.27837206781585e+002	(1.38650577150407e+002dB,-9.00000000000000e+001°)	(1.06335747758155e+002dB,8.99999997101818e+001°)
5.30884444230997e+002	(1.38600577150407e+002dB,-9.00000000000000e+001°)	(1.06388184569162e+002dB,8.99999997117644e+001°)
5.33949273574185e+002	(1.38550577150407e+002dB,-9.00000000000000e+001°)	(1.06440650292871e+002dB,8.99999997133375e+001°)
5.37031796370262e+002	(1.38500577150407e+002dB,-9.00000000000000e+001°)	(1.06493145280686e+002dB,8.99999997149011e+001°)
5.40132114764644e+002	(1.38450577150407e+002dB,-9.00000000000000e+001°)	(1.06545669888480e+002dB,8.99999997164551e+001°)
5.43250331492442e+002	(1.38400577150407e+002dB,-9.00000000000000e+001°)	(1.06598224476661e+002dB,8.99999997179997e+001°)
5.46386549881863e+002	(1.38350577150407e+002dB,-9.00000000000000e+001°)	(1.06650809410230e+002dB,8.99999997195349e+001°)
5.49540873857634e+002	(1.38300577150407e+002dB,-9.00000000000000e+001°)	(1.06703425058848e+002dB,8.99999997210608e+001°)
5.52713407944444e+002	(1.38250577150407e+002dB,-9.00000000000000e+001°)	(1.06756071796897e+002dB,8.99999997225773e+001°)
5.55904257270413e+002	(1.38200577150407e+002dB,-9.00000000000000e+001°)	(1.06808750003548e+002dB,8.99999997240847e+001°)
5.59113527570570e+002	(1.38150577150407e+002dB,-9.00000000000000e+001°)	(1.06861460062829e+002dB,8.99999997255828e+001°)
5.62341325190359e+002	(1.38100577150407e+002dB,-9.00000000000000e+001°)	(1.06914202363689e+002dB,8.99999997270718e+001°)
5.65587757089164e+002	(1.38050577150407e+002dB,-9.00000000000000e+001°)	(1.06966977300070e+002dB,8.99999997285516e+001°)
5.68852930843851e+002	(1.38000577150407e+002dB,-9.00000000000000e+001°)	(1.07019785270974e+002dB,8.99999997300225e+001°)
5.72136954652336e+002	(1.37950577150407e+002dB,-9.00000000000000e+001°)	(1.07072626680538e+002dB,8.99999997314843e+001°)
5.75439937337167e+002	(1.37900577150407e+002dB,-9.00000000000000e+001°)	(1.07125501938101e+002dB,8.99999997329372e+001°)
5.78761988349131e+002	(1.37850577150407e+002dB,-9.00000000000000e+001°)	(1.07178411458281e+002dB,8.99999997343811e+001°)
5.82103217770882e+002	(1.37800577150407e+002dB,-9.00000000000000e+001°)	(1.07231355661051e+002dB,8.99999997358162e+001°)
5.85463736320587e+002	(1.37750577150407e+002dB,-9.00000000000000e+001°)	(1.07284334971808e+002dB,8.99999997372425e+001°)
5.88843655355599e+002	(1.37700577150407e+002dB,-9.00000000000000e+001°)	(1.07337349821457e+002dB,8.99999997386600e+001°)
5.92243086876141e+002	(1.37650577150407e+002dB,-9.00000000000000e+001°)	(1.07390400646485e+002dB,8.99999997400688e+001°)
5.95662143529021e+002	(1.37600577150407e+002dB,-9.00000000000000e+001°)	(1.07443487889040e+002dB,8.99999997414689e+001°)
5.99100938611365e+002	(1.37550577150407e+002dB,-9.00000000000000e+001°)	(1.07496611997018e+002dB,8.99999997428604e+001°)
6.02559586074369e+002	(1.37500577150407e+002dB,-9.00000000000000e+001°)	(1.07549773424135e+002dB,8.99999997442433e+001°)
6.06038200527077e+002	(1.37450577150407e+002dB,-9.00000000000000e+001°)	(1.07602972630019e+002dB,8.99999997456176e+001°)
6.09536897240180e+002	(1.37400577150407e+002dB,-9.00000000000000e+001°)	(1.07656210080291e+002dB,8.99999997469835e+001°)
6.13055792149832e+002	(1.37350577150407e+002dB,-9.00000000000000e+001°)	(1.07709486246651e+002dB,8.99999997483409e+001°)
6.16595001861493e+002	(1.37300577150407e+002dB,-9.00000000000000e+001°)	(1.07762801606966e+002dB,8.99999997496899e+001°)
6.20154643653797e+002	(1.37250577150407e+002dB,-9.00000000000000e+001°)	(1.07816156645361e+002dB,8.99999997510305e+001°)
6.23734835482431e+002	(1.37200577150407e+002dB,-9.00000000000000e+001°)	(1.07869551852307e+002dB,8.99999997523628e+001°)
6.27335695984050e+002	(1.37150577150407e+002dB,-9.00000000000000e+001°)	(1.07922987724713e+002dB,8.99999997536868e+001°)
6.30957344480205e+002	(1.37100577150407e+002dB,-9.00000000000000e+001°)	(1.07976464766022e+002dB,8.99999997550025e+001°)
6.34599900981299e+002	(1.37050577150407e+002dB,-9.00000000000000e+001°)	(1.08029983486305e+002dB,8.99999997563101e+001°)
6.38263486190560e+002	(1.37000577150407e+002dB,-9.00000000000000e+001°)	(1.08083544402355e+002dB,8.99999997576095e+001°)
6.41948221508048e+002	(1.36950577150407e+002dB,-9.00000000000000e+001°)	(1.08137148037791e+002dB,8.99999997589008e+001°)
6.45654229034668e+002	(1.36900577150407e+002dB,-9.00000000000000e+001°)	(1.08190794923155e+002dB,8.99999997601840e+001°)
6.49381631576223e+002	(1.36850577150407e+002dB,-9.00000000000000e+001°)	(1.08244485596011e+002dB,8.99999997614592e+001°)
6.53130552647485e+002	(1.36800577150407e+002dB,-9.00000000000000e+001°)	(1.08298220601054e+002dB,8.99999997627264e+001°)
6.56901116476279e+002	(1.36750577150407e+002dB,-9.00000000000000e+001°)	(1.08352000490213e+002dB,8.99999997639857e+001°)
6.60693448007608e+002	(1.36700577150407e+002dB,-9.00000000000000e+001°)	(1.08405825822758e+002dB,8.99999997652370e+001°)
6.64507672907792e+002	(1.36650577150407e+002dB,-9.00000000000000e+001°)	(1.08459697165408e+002dB,8.99999997664805e+001°)
6.68343917568627e+002	(1.36600577150407e+002dB,-9.00000000000000e+001°)	(1.08513615092443e+002dB,8.99999997677161e+001°)
6.72202309111579e+002	(1.36550577150407e+002dB,-9.00000000000000e+001°)	(1.08567580185819e+002dB,8.99999997689440e+001°)
6.76082975391995e+002	(1.36500577150407e+002dB,-9.00000000000000e+001°)	(1.08621593035279e+002dB,8.99999997701640e+001°)
6.79986045003335e+002	(1.36450577150407e+002dB,-9.00000000000000e+001°)	(1.08675654238471e+002dB,8.99999997713764e+001°)
6.83911647281442e+002	(1.36400577150407e+002dB,-9.00000000000000e+001°)	(1.08729764401070e+002dB,8.99999997725811e+001°)
6.87859912308821e+002	(1.36350577150407e+002dB,-9.00000000000000e+001°)	(1.08783924136893e+002dB,8.99999997737781e+001°)
6.91830970918950e+002	(1.36300577150407e+002dB,-9.00000000000000e+001°)	(1.08838134068028e+002dB,8.99999997749676e+001°)
6.95824954700619e+002	(1.36250577150407e+002dB,-9.00000000000000e+001°)	(1.08892394824958e+002dB,8.99999997761495e+001°)
6.99841996002287e+002	(1.36200577150407e+002dB,-9.00000000000000e+001°)	(1.08946707046684e+002dB,8.99999997773239e+001°)
7.03882227936470e+002	(1.36150577150407e+002dB,-9.00000000000000e+001°)	(1.09001071380861e+002dB,8.99999997784907e+001°)
7.07945784384152e+002	(1.36100577150407e+002dB,-9.00000000000000e+001°)	(1.09055488483927e+002dB,8.99999997796501e+001°)
7.12032799999216e+002	(1.36050577150407e+002dB,-9.00000000000000e+001°)	(1.09109959021238e+002dB,8.99999997808022e+001°)
7.16143410212916e+002	(1.36000577150407e+002dB,-9.00000000000000e+001°)	(1.09164483667205e+002dB,8.99999997819468e+001°)
7.20277751238355e+002	(1.35950577150407e+002dB,-9.00000000000000e+001°)	(1.09219063105434e+002dB,8.99999997830841e+001°)
7.24435960075004e+002	(1.35900577150407e+002dB,-9.00000000000000e+001°)	(1.09273698028867e+002dB,8.99999997842140e+001°)
7.28618174513242e+002	(1.35850577150407e+002dB,-9.00000000000000e+001°)	(1.09328389139929e+002dB,8.99999997853367e+001°)
7.32824533138919e+002	(1.35800577150407e+002dB,-9.00000000000000e+001°)	(1.09383137150671e+002dB,8.99999997864522e+001°)
7.37055175337949e+002	(1.35750577150407e+002dB,-9.00000000000000e+001°)	(1.09437942782925e+002dB,8.99999997875604e+001°)
7.41310241300932e+002	(1.35700577150407e+002dB,-9.00000000000000e+001°)	(1.09492806768453e+002dB,8.99999997886615e+001°)
7.45589872027796e+002	(1.35650577150407e+002dB,-9.00000000000000e+001°)	(1.09547729849105e+002dB,8.99999997897554e+001°)
7.49894209332471e+002	(1.35600577150407e+002dB,-9.00000000000000e+001°)	(1.09602712776976e+002dB,8.99999997908422e+001°)
7.54223395847586e+002	(1.35550577150407e+002dB,-9.00000000000000e+001°)	(1.09657756314568e+002dB,8.99999997919220e+001°)
7.58577575029199e+002	(1.35500577150407e+002dB,-9.00000000000000e+001°)	(1.09712861234955e+002dB,8.99999997929947e+001°)
7.62956891161548e+002	(1.35450577150407e+002dB,-9.00000000000000e+001°)	(1.09768028321950e+002dB,8.99999997940604e+001°)
7.67361489361835e+002	(1.35400577150407e+002dB,-9.00000000000000e+001°)	(1.09823258370275e+002dB,8.99999997951192e+001°)
7.71791515585028e+002	(1.35350577150407e+002dB,-9.00000000000000e+001°)	(1.09878552185738e+002dB,8.99999997961710e+001°)
7.76247116628708e+002	(1.35300577150407e+002dB,-9.00000000000000e+001°)	(1.09933910585408e+002dB,8.99999997972159e+001°)
7.80728440137923e+002	(1.35250577150407e+002dB,-9.00000000000000e+001°)	(1.09989334397794e+002dB,8.99999997982539e+001°)
7.85235634610088e+002	(1.35200577150407e+002dB,-9.00000000000000e+001°)	(1.10044824463033e+002dB,8.99999997992851e+001°)
7.89768849399902e+002	(1.35150577150407e+002dB,-9.00000000000000e+001°)	(1.10100381633078e+002dB,8.99999998003095e+001°)
7.94328234724298e+002	(1.35100577150407e+002dB,-9.00000000000000e+001°)	(1.10156006771883e+002dB,8.99999998013271e+001°)
7.98913941667421e+002	(1.35050577150407e+002dB,-9.00000000000000e+001°)	(1.10211700755607e+002dB,8.99999998023379e+001°)
8.03526122185634e+002	(1.35000577150407e+002dB,-9.00000000000000e+001°)	(1.10267464472807e+002dB,8.99999998033420e+001°)
8.08164929112554e+002	(1.34950577150407e+002dB,-9.00000000000000e+001°)	(1.10323298824642e+002dB,8.99999998043394e+001°)
8.12830516164116e+002	(1.34900577150407e+002dB,-9.00000000000000e+001°)	(1.10379204725081e+002dB,8.99999998053302e+001°)
8.17523037943667e+002	(1.34850577150407e+002dB,-9.00000000000000e+001°)	(1.10435183101112e+002dB,8.99999998063143e+001°)
8.22242649947088e+002	(1.34800577150407e+002dB,-9.00000000000000e+001°)	(1.10491234892961e+002dB,8.99999998072918e+001°)
8.26989508567949e+002	(1.34750577150407e+002dB,-9.00000000000000e+001°)	(1.10547361054306e+002dB,8.99999998082628e+001°)
8.31763771102689e+002	(1.34700577150407e+002dB,-9.00000000000000e+001°)	(1.10603562552506e+002dB,8.99999998092272e+001°)
8.36565595755828e+002	(1.34650577150407e+002dB,-9.00000000000000e+001°)	(1.10659840368824e+002dB,8.99999998101851e+001°)
8.41395141645213e+002	(1.34600577150407e+002dB,-9.00000000000000e+001°)	(1.10716195498665e+002dB,8.99999998111365e+001°)
8.46252568807288e+002	(1.34550577150407e+002dB,-9.00000000000000e+001°)	(1.10772628951810e+002dB,8.99999998120814e+001°)
8.51138038202395e+002	(1.34500577150407e+002dB,-9.00000000000000e+001°)	(1.10829141752661e+002dB,8.99999998130199e+001°)
8.56051711720113e+002	(1.34450577150407e+002dB,-9.00000000000000e+001°)	(1.10885734940484e+002dB,8.99999998139520e+001°)
8.60993752184619e+002	(1.34400577150407e+002dB,-9.00000000000000e+001°)	(1.10942409569669e+002dB,8.99999998148777e+001°)
8.65964323360084e+002	(1.34350577150407e+002dB,-9.00000000000000e+001°)	(1.10999166709980e+002dB,8.99999998157970e+001°)
8.70963589956100e+002	(1.34300577150407e+002dB,-9.00000000000000e+001°)	(1.11056007446821e+002dB,8.99999998167100e+001°)
8.75991717633136e+002	(1.34250577150407e+002dB,-9.00000000000000e+001°)	(1.11112932881505e+002dB,8.99999998176167e+001°)
8.81048873008034e+002	(1.34200577150407e+002dB,-9.00000000000000e+001°)	(1.11169944131530e+002dB,8.99999998185172e+001°)
8.86135223659519e+002	(1.34150577150407e+002dB,-9.00000000000000e+001°)	(1.11227042330852e+002dB,8.99999998194113e+001°)
8.91250938133765e+002	(1.34100577150407e+002dB,-9.00000000000000e+001°)	(1.11284228630179e+002dB,8.99999998202993e+001°)
8.96396185949970e+002	(1.34050577150407e+002dB,-9.00000000000000e+001°)	(1.11341504197255e+002dB,8.99999998211810e+001°)
9.01571137605977e+002	(1.34000577150407e+002dB,-9.00000000000000e+001°)	(1.11398870217164e+002dB,8.99999998220566e+001°)
9.06775964583925e+002	(1.33950577150407e+002dB,-9.00000000000000e+001°)	(1.11456327892631e+002dB,8.99999998229260e+001°)
9.12010839355930e+002	(1.33900577150407e+002dB,-9.00000000000000e+001°)	(1.11513878444334e+002dB,8.99999998237893e+001°)
9.17275935389800e+002	(1.33850577150407e+002dB,-9.00000000000000e+001°)	(1.11571523111219e+002dB,8.99999998246465e+001°)
9.22571427154784e+002	(1.33800577150407e+002dB,-9.00000000000000e+001°)	(1.11629263150829e+002dB,8.99999998254976e+001°)
9.27897490127352e+002	(1.33750577150407e+002dB,-9.00000000000000e+001°)	(1.11687099839630e+002dB,8.99999998263426e+001°)
9.33254300797012e+002	(1.33700577150407e+002dB,-9.00000000000000e+001°)	(1.11745034473352e+002dB,8.99999998271816e+001°)
9.38642036672156e+002	(1.33650577150407e+002dB,-9.00000000000000e+001°)	(1.11803068367338e+002dB,8.99999998280145e+001°)
9.44060876285945e+002	(1.33600577150407e+002dB,-9.00000000000000e+001°)	(1.11861202856891e+002dB,8.99999998288415e+001°)
9.49510999202220e+002	(1.33550577150407e+002dB,-9.00000000000000e+001°)	(1.11919439297641e+002dB,8.99999998296625e+001°)
9.54992586021458e+002	(1.33500577150407e+002dB,-9.00000000000000e+001°)	(1.11977779065910e+002dB,8.99999998304775e+001°)
9.60505818386753e+002	(1.33450577150407e+002dB,-9.00000000000000e+001°)	(1.12036223559095e+002dB,8.99999998312866e+001°)
9.66050878989836e+002	(1.33400577150407e+002dB,-9.00000000000000e+001°)	(1.12094774196048e+002dB,8.99999998320898e+001°)
9.71627951577128e+002	(1.33350577150407e+002dB,-9.00000000000000e+001°)	(1.12153432417475e+002dB,8.99999998328871e+001°)
9.77237220955833e+002	(1.33300577150407e+002dB,-9.00000000000000e+001°)	(1.12212199686339e+002dB,8.99999998336785e+001°)
9.82878873000055e+002	(1.33250577150407e+002dB,-9.00000000000000e+001°)	(1.12271077488271e+002dB,8.99999998344641e+001°)
9.88553094656962e+002	(1.33200577150407e+002dB,-9.00000000000000e+001°)	(1.12330067331993e+002dB,8.99999998352438e+001°)
9.94260073952980e+002	(1.33150577150407e+002dB,-9.00000000000000e+001°)	(1.12389170749753e+002dB,8.99999998360177e+001°)
1.00000000000002e+003	(1.33100577150407e+002dB,-9.00000000000000e+001°)	(1.12448389297763e+002dB,8.99999998367859e+001°)
1.00577306300176e+003	(1.33050577150407e+002dB,-9.00000000000000e+001°)	(1.12507724556652e+002dB,8.99999998375482e+001°)
1.01157945425992e+003	(1.33000577150407e+002dB,-9.00000000000000e+001°)	(1.12567178131929e+002dB,8.99999998383048e+001°)
1.01741936618063e+003	(1.32950577150407e+002dB,-9.00000000000000e+001°)	(1.12626751654460e+002dB,8.99999998390556e+001°)
1.02329299228078e+003	(1.32900577150407e+002dB,-9.00000000000000e+001°)	(1.12686446780944e+002dB,8.99999998398007e+001°)
1.02920052719445e+003	(1.32850577150407e+002dB,-9.00000000000000e+001°)	(1.12746265194420e+002dB,8.99999998405401e+001°)
1.03514216667937e+003	(1.32800577150407e+002dB,-9.00000000000000e+001°)	(1.12806208604765e+002dB,8.99999998412737e+001°)
1.04111810762336e+003	(1.32750577150407e+002dB,-9.00000000000000e+001°)	(1.12866278749220e+002dB,8.99999998420017e+001°)
1.04712854805092e+003	(1.32700577150407e+002dB,-9.00000000000000e+001°)	(1.12926477392922e+002dB,8.99999998427241e+001°)
1.05317368712974e+003	(1.32650577150407e+002dB,-9.00000000000000e+001°)	(1.12986806329446e+002dB,8.99999998434408e+001°)
1.05925372517731e+003	(1.32600577150407e+002dB,-9.00000000000000e+001°)	(1.13047267381364e+002dB,8.99999998441518e+001°)
1.06536886366759e+003	(1.32550577150407e+002dB,-9.00000000000000e+001°)	(1.13107862400822e+002dB,8.99999998448573e+001°)
1.07151930523763e+003	(1.32500577150407e+002dB,-9.00000000000000e+001°)	(1.13168593270119e+002dB,8.99999998455571e+001°)
1.07770525369435e+003	(1.32450577150407e+002dB,-9.00000000000000e+001°)	(1.13229461902312e+002dB,8.99999998462513e+001°)
1.08392691402123e+003	(1.32400577150407e+002dB,-9.00000000000000e+001°)	(1.13290470241830e+002dB,8.99999998469400e+001°)
1.09018449238515e+003	(1.32350577150407e+002dB,-9.00000000000000e+001°)	(1.13351620265102e+002dB,8.99999998476230e+001°)
1.09647819614321e+003	(1.32300577150407e+002dB,-9.00000000000000e+001°)	(1.13412913981210e+002dB,8.99999998483005e+001°)
1.10280823384958e+003	(1.32250577150407e+002dB,-9.00000000000000e+001°)	(1.13474353432541e+002dB,8.99999998489725e+001°)
1.10917481526243e+003	(1.32200577150407e+002dB,-9.00000000000000e+001°)	(1.13535940695477e+002dB,8.99999998496389e+001°)
1.11557815135088e+003	(1.32150577150407e+002dB,-9.00000000000000e+001°)	(1.13597677881083e+002dB,8.99999998502999e+001°)
