% Model:              AC -220722 - Compressor.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 22 2022, 20:34
% Dimension:          1
% Nodes:              1601
% Expressions:        1
% Description:        Global
% freq (Hz)               2DX, |Z<sub>ac</sub>|
209.53182709100417        93907.35054840312
210.13577690467469        94180.05118344788
210.74146752966985        94453.55548681258
211.34890398366477        94727.86592936475
211.95809129879737        95002.9849904004
212.56903452171076        95278.91515760172
213.1817387135935         95555.65892714138
213.79620895022325        95833.21880403599
214.41245032200715        96111.5973018263
215.03046793402564        96390.7969426512
215.65026690607334        96670.82025730553
216.271852372702          96951.66978557543
216.89522948326376        97233.3480757115
217.52040340195222        97515.85768495723
218.14737930784707        97799.201179304
218.77616239495518        98083.38113387527
219.40675787225535        98368.40013230617
220.03917096373996        98654.2607677261
220.673406908459          98940.96564179639
221.30947096056389        99228.51736545513
221.94736838934972        99516.91855873396
222.58710447930054        99806.17185081755
223.2286845301314         100096.27987992651
223.872113856834          100387.24529343795
224.51739778971898        100679.07074832116
225.1645416744618         100971.75891049734
225.81355087214533        101265.31245538917
226.46443075930597        101559.73406780753
227.11718672797664        101855.02644175541
227.77182418573219        102151.19228094158
228.42834855573477        102448.23429858447
229.08676527677724        102746.15521729401
229.74707980333002        103044.95776913197
230.40929760558447        103344.6446962596
231.07342416950002        103645.2187501352
231.73946499684797        103946.68269214066
232.40742560525788        104249.03929305308
233.07731152826386        104552.29133389035
233.7491283153488         104856.44160528638
234.42288153199226        105161.49290782602
235.0985767597147         105467.448052024
235.77621959612546        105774.3098584036
236.45581565496772        106082.08115744233
237.13737056616552        106390.76478989753
237.8208899758712         106700.36360632906
238.50637954651052        107010.8804676451
239.19384495683136        107322.31824510299
239.88329190194898        107634.6798198308
240.57472609339513        107947.96808374222
241.26815325916328        108262.18593871988
241.96357914375818        108577.33629727595
242.66100950824142        108893.42208226594
243.36045013028115        109210.44622709385
244.06190680419814        109528.4116759799
244.76538534101462        109847.32138293526
245.4708915685031         110167.17831346946
246.17843133123299        110487.98544330108
246.8880104906209         110809.74575947507
247.59963492497727        111132.46225891278
248.31331052955704        111456.13795023109
249.02904321660677        111780.77585242181
249.74683891541434        112106.37899573163
250.4667035723588         112432.95042132727
251.18864315095797        112760.49318131249
251.91266363191968        113089.01033915342
252.63877101318954        113418.50496907988
253.36697131000244        113748.98015703024
254.09727055493065        114080.43899967395
254.82967479793464        114412.8846054174
255.56419010641395        114746.32009400423
256.30082256525554        115080.74859635944
257.03957827688646        115416.1732550369
257.78046336132206        115752.5972242697
258.52348395621914        116090.02366962518
259.26864621692425        116428.45576850064
260.0159563165272         116767.89670988417
260.7654204459099         117108.34969457478
261.5170448137997         117449.81793530373
262.27083564681914        117792.3046564057
263.02679918953817        118135.8130946536
263.7849417045267         118480.34649821097
264.54526947240487        118825.90812756807
265.30778879189677        119172.50125546573
266.0725059798809         119520.12916660972
266.83942737144423        119868.79515780168
267.6085593199333         120218.50253866777
268.3799081970073         120569.25463088942
269.1534803926917         120921.05476817851
269.9292823154293         121273.90629718197
270.7073203921358         121627.81257709938
271.4876010682502         121982.7769795341
272.27013080779125        122338.8028888038
273.0549160934083         122695.89370187829
273.8419634264361         123054.05282865535
274.6312793269498         123413.28369186191
275.4228703338166         123773.58972687507
276.21674300475223        124134.9743824483
277.01290391637326        124497.44112031035
277.8113596642536         124860.993414889
278.61211686297696        125225.63475424776
279.41518214619384        125591.368639479
280.22056216667454        125958.1985852139
281.028263596366          126326.12811892322
281.8382931264455         126695.16078208947
282.65065746737685        127065.30012957416
283.4653633489668         127436.5497296015
284.28241752041873        127808.91316420733
285.10182675039096        128182.39402909628
285.9235978270505         128556.9959339692
286.74773755813163        128932.72250200038
287.57425277099003        129309.57737058857
288.40315031266056        129687.5641909354
289.23443704991473        130066.68662880627
290.0681198693153         130446.94836332573
290.90420567727614        130828.35308855599
291.7427014001166         131210.90451231008
292.5836139841216         131594.60635705895
293.42695039559703        131979.4623598612
294.2727176209282         132365.47627209823
295.1209226666387         132752.65185960062
295.9715725594465         133140.99290298784
296.8246743463243         133530.50319794432
297.68023509455566        133921.18655460462
298.538261891796          134313.04679793818
299.39876184612876        134706.08776833033
300.26174208612673        135100.3133208643
301.12720976090884        135495.7273257651
301.9951720402016         135892.33366875027
